round,item_name,matches_reached,usage_matches,usage_rate,wins,winrate_pct
7,Leather Boots,477,45,0.09433962264150944,37,82.22222222222221
7,Bloodthorne,477,44,0.09224318658280922,41,93.18181818181817
7,Amulet of Steel,477,43,0.09014675052410902,40,93.02325581395348
7,Stone Skin Potion,477,43,0.09014675052410902,39,90.69767441860465
7,Amulet of Darkness,477,43,0.09014675052410902,37,86.04651162790698
7,Death Scythe,477,42,0.0880503144654088,37,88.09523809523809
7,Amulet of Alchemy,477,40,0.08385744234800839,39,97.5
7,Dagger,477,40,0.08385744234800839,33,82.5
7,Blood Manipulation,477,38,0.07966457023060797,37,97.36842105263158
7,Ruby Egg,477,38,0.07966457023060797,34,89.47368421052632
7,Goobling,477,37,0.07756813417190776,33,89.1891891891892
7,It’s Slime Time!,477,37,0.07756813417190776,33,89.1891891891892
7,Holy Armor,477,37,0.07756813417190776,31,83.78378378378379
7,Hammer,477,36,0.07547169811320754,34,94.44444444444444
7,Amulet of Life,477,36,0.07547169811320754,33,91.66666666666666
7,Snowball,477,36,0.07547169811320754,28,77.77777777777779
7,Stone Armor,477,34,0.07127882599580712,30,88.23529411764706
7,Mana Orb,477,32,0.06708595387840671,30,93.75
7,Unstable Recombobulator,477,32,0.06708595387840671,28,87.5
7,Thorn Whip,477,32,0.06708595387840671,26,81.25
7,False Life,477,31,0.0649895178197065,25,80.64516129032258
7,Snow Stick,477,30,0.06289308176100629,24,80.0
7,Holo Fire Lizard,477,29,0.06079664570230608,29,100.0
7,Jynx torquilla,477,29,0.06079664570230608,27,93.10344827586206
7,Spear,477,28,0.05870020964360587,21,75.0
7,White-Eyes Blue Dragon,477,27,0.05660377358490566,25,92.5925925925926
7,Leaf Badge,477,27,0.05660377358490566,20,74.07407407407408
7,Chipped Sapphire,477,26,0.05450733752620545,25,96.15384615384616
7,Flute,477,26,0.05450733752620545,23,88.46153846153845
7,Poison Dagger,477,25,0.05241090146750524,24,96.0
7,Whetstone,477,25,0.05241090146750524,22,88.0
7,Stone Badge,477,25,0.05241090146750524,21,84.0
7,Flame,477,24,0.050314465408805034,21,87.5
7,Fancy Fencing Rapier,477,23,0.04821802935010482,22,95.65217391304348
7,Pineapple,477,23,0.04821802935010482,22,95.65217391304348
7,Claws of Attack,477,23,0.04821802935010482,21,91.30434782608695
7,Flame Badge,477,23,0.04821802935010482,21,91.30434782608695
7,Amulet of Feasting,477,22,0.04612159329140461,22,100.0
7,Amulet of Energy,477,22,0.04612159329140461,20,90.9090909090909
7,Heavy Drinking,477,22,0.04612159329140461,18,81.81818181818183
7,Puzzle Badge,477,21,0.0440251572327044,19,90.47619047619048
7,Mana Potion,477,21,0.0440251572327044,19,90.47619047619048
7,Cap of Discomfort,477,20,0.041928721174004195,19,95.0
7,Strong Pestilence Flask,477,19,0.039832285115303984,19,100.0
7,Investment Opportunity,477,19,0.039832285115303984,18,94.73684210526315
7,Wooden Buckler,477,19,0.039832285115303984,17,89.47368421052632
7,Ruby Whelp,477,19,0.039832285115303984,16,84.21052631578947
7,Magic Staff,477,18,0.03773584905660377,17,94.44444444444444
7,Heroic Potion,477,18,0.03773584905660377,17,94.44444444444444
7,Flawed Amethyst,477,18,0.03773584905660377,16,88.88888888888889
7,Uniquely Unique,477,17,0.03563941299790356,15,88.23529411764706
7,Knife to Meet You,477,17,0.03563941299790356,15,88.23529411764706
7,Power of the Moon,477,17,0.03563941299790356,13,76.47058823529412
7,Heart of the Cards,477,16,0.033542976939203356,16,100.0
7,Flawed Topaz,477,16,0.033542976939203356,14,87.5
7,Shepherd’s Crook,477,15,0.031446540880503145,15,100.0
7,Shield of Valor,477,15,0.031446540880503145,14,93.33333333333333
7,Platinum Customer Card,477,15,0.031446540880503145,14,93.33333333333333
7,Prismatic Orb,477,14,0.029350104821802937,14,100.0
7,The Fool,477,14,0.029350104821802937,11,78.57142857142857
7,Ripsaw Blade,477,13,0.027253668763102725,13,100.0
7,Maneki-neko,477,12,0.025157232704402517,12,100.0
7,Hero Sword,477,12,0.025157232704402517,11,91.66666666666666
7,Amulet of Fortune,477,12,0.025157232704402517,11,91.66666666666666
7,Thornburst,477,12,0.025157232704402517,11,91.66666666666666
7,Spicy Banana,477,12,0.025157232704402517,10,83.33333333333334
7,Flawed Emerald,477,11,0.023060796645702306,11,100.0
7,Demonic Flask,477,11,0.023060796645702306,11,100.0
7,Carrot,477,11,0.023060796645702306,10,90.9090909090909
7,No Rush Please,477,11,0.023060796645702306,9,81.81818181818183
7,Lightsaber,477,11,0.023060796645702306,8,72.72727272727273
7,Holdall,477,10,0.020964360587002098,10,100.0
7,Rainbow Badge,477,10,0.020964360587002098,10,100.0
7,Pandamonium,477,10,0.020964360587002098,9,90.0
7,Just Stats,477,10,0.020964360587002098,9,90.0
7,Corrupted Armor,477,10,0.020964360587002098,9,90.0
7,Puzzlebag of Love,477,10,0.020964360587002098,9,90.0
7,Poison Goobert,477,10,0.020964360587002098,8,80.0
7,Vampiric Armor,477,10,0.020964360587002098,8,80.0
7,Burning Torch,477,10,0.020964360587002098,8,80.0
7,Turbo-Shelly,477,10,0.020964360587002098,7,70.0
7,Walrus Tusk,477,10,0.020964360587002098,7,70.0
7,Magic Torch,477,9,0.018867924528301886,9,100.0
7,Bloody Dagger,477,9,0.018867924528301886,9,100.0
7,Girl Power,477,9,0.018867924528301886,8,88.88888888888889
7,Acorn Collar,477,9,0.018867924528301886,7,77.77777777777779
7,Stable Recombobulator,477,9,0.018867924528301886,7,77.77777777777779
7,Eggscalibur,477,8,0.016771488469601678,8,100.0
7,Cheese,477,8,0.016771488469601678,8,100.0
7,Poison Frog,477,8,0.016771488469601678,8,100.0
7,Chili Pepper,477,8,0.016771488469601678,8,100.0
7,Mana Mastery,477,8,0.016771488469601678,7,87.5
7,Present,477,8,0.016771488469601678,7,87.5
7,Superspacious,477,8,0.016771488469601678,7,87.5
7,Katana,477,8,0.016771488469601678,7,87.5
7,Wolf Badge,477,8,0.016771488469601678,6,75.0
7,Ice Armor,477,8,0.016771488469601678,5,62.5
7,Stone Shoes,477,7,0.014675052410901468,7,100.0
7,Serpent Staff,477,7,0.014675052410901468,6,85.71428571428571
7,Strong Heroic Potion,477,7,0.014675052410901468,6,85.71428571428571
7,Flawed Ruby,477,7,0.014675052410901468,6,85.71428571428571
7,Twine,477,7,0.014675052410901468,6,85.71428571428571
7,Hero Longsword,477,7,0.014675052410901468,6,85.71428571428571
7,Torch,477,7,0.014675052410901468,6,85.71428571428571
7,Box of Prosperity,477,7,0.014675052410901468,6,85.71428571428571
7,Dig Deeper,477,7,0.014675052410901468,4,57.14285714285714
7,Flawed Sapphire,477,7,0.014675052410901468,4,57.14285714285714
7,Echoing Battlecry,477,7,0.014675052410901468,4,57.14285714285714
7,Mushroom Farm,477,6,0.012578616352201259,6,100.0
7,Blood Harvester,477,6,0.012578616352201259,6,100.0
7,Manathirst,477,6,0.012578616352201259,6,100.0
7,Glowing Crown,477,6,0.012578616352201259,6,100.0
7,Vampiric Potion,477,6,0.012578616352201259,6,100.0
7,Falcon Blade,477,6,0.012578616352201259,5,83.33333333333334
7,Pan,477,6,0.012578616352201259,5,83.33333333333334
7,Forging Hammer,477,6,0.012578616352201259,5,83.33333333333334
7,Stoned,477,6,0.012578616352201259,4,66.66666666666666
7,Fanfare,477,5,0.010482180293501049,5,100.0
7,Badger Spirit Companion,477,5,0.010482180293501049,5,100.0
7,Puzzlebag of Improvement,477,5,0.010482180293501049,5,100.0
7,Regular Ruby,477,5,0.010482180293501049,5,100.0
7,Gloves of Power,477,5,0.010482180293501049,4,80.0
7,Cthulhu,477,5,0.010482180293501049,4,80.0
7,Shielded,477,4,0.008385744234800839,4,100.0
7,Moon Shield,477,4,0.008385744234800839,4,100.0
7,Puzzlebag of Ruin,477,4,0.008385744234800839,4,100.0
7,Wolpertinger,477,4,0.008385744234800839,4,100.0
7,Spectral Dagger,477,4,0.008385744234800839,4,100.0
7,Wooden Sword,477,4,0.008385744234800839,3,75.0
7,Enchanted Weapons,477,4,0.008385744234800839,3,75.0
7,Smithing For Dummies,477,4,0.008385744234800839,3,75.0
7,Artifact Stone: Death,477,4,0.008385744234800839,2,50.0
7,Stone Helm,477,4,0.008385744234800839,1,25.0
7,Regular Amethyst,477,3,0.006289308176100629,3,100.0
7,Wand of Equilibrium,477,3,0.006289308176100629,3,100.0
7,Cubert,477,3,0.006289308176100629,3,100.0
7,Piggy of Riches,477,3,0.006289308176100629,3,100.0
7,Dancing Dragon,477,3,0.006289308176100629,3,100.0
7,Lucky Clover,477,3,0.006289308176100629,3,100.0
7,Frozen Buckler,477,3,0.006289308176100629,3,100.0
7,Divine Potion,477,3,0.006289308176100629,3,100.0
7,Heart Container,477,3,0.006289308176100629,2,66.66666666666666
7,Blood Goobert,477,3,0.006289308176100629,2,66.66666666666666
7,Fortuna's Kiss,477,3,0.006289308176100629,2,66.66666666666666
7,Twine Badge,477,3,0.006289308176100629,2,66.66666666666666
7,Spell Scroll: Blessing of Purity,477,3,0.006289308176100629,2,66.66666666666666
7,Doom Cap,477,3,0.006289308176100629,2,66.66666666666666
7,Unsettling Presence,477,3,0.006289308176100629,1,33.33333333333333
7,Double Rainbow,477,2,0.0041928721174004195,2,100.0
7,Burning Blade,477,2,0.0041928721174004195,2,100.0
7,Villain Sword,477,2,0.0041928721174004195,2,100.0
7,Tusk Piercer,477,2,0.0041928721174004195,2,100.0
7,Strong Stone Skin Potion,477,2,0.0041928721174004195,2,100.0
7,Regular Topaz,477,2,0.0041928721174004195,2,100.0
7,Elephant Rune,477,2,0.0041928721174004195,2,100.0
7,Cupcake,477,2,0.0041928721174004195,2,100.0
7,Prismatic Sword,477,2,0.0041928721174004195,2,100.0
7,Steel Goobert,477,2,0.0041928721174004195,2,100.0
7,Frostbite,477,2,0.0041928721174004195,2,100.0
7,Pop,477,2,0.0041928721174004195,2,100.0
7,Djinn Lamp,477,2,0.0041928721174004195,2,100.0
7,Flawless Amethyst,477,2,0.0041928721174004195,2,100.0
7,Dragon Claws,477,2,0.0041928721174004195,2,100.0
7,King Goobert,477,2,0.0041928721174004195,2,100.0
7,Vampiric Gloves,477,2,0.0041928721174004195,2,100.0
7,Draconic Orb,477,2,0.0041928721174004195,2,100.0
7,Pumpkin,477,2,0.0041928721174004195,2,100.0
7,Lil Chestnut,477,2,0.0041928721174004195,2,100.0
7,Tim,477,2,0.0041928721174004195,2,100.0
7,Impractically Large Greatsword,477,2,0.0041928721174004195,1,50.0
7,Cat Spirit Companion,477,2,0.0041928721174004195,1,50.0
7,Artifact Stone: Heat,477,2,0.0041928721174004195,1,50.0
7,Chain Whip,477,1,0.0020964360587002098,1,100.0
7,Staff of Unhealing,477,1,0.0020964360587002098,1,100.0
7,King Crown,477,1,0.0020964360587002098,1,100.0
7,Flawless Topaz,477,1,0.0020964360587002098,1,100.0
7,Spell Scroll: Regrowth,477,1,0.0020964360587002098,1,100.0
7,Repeater,477,1,0.0020964360587002098,1,100.0
7,Staff of Fire,477,1,0.0020964360587002098,1,100.0
7,Nature Chronicles: Trees,477,1,0.0020964360587002098,1,100.0
7,Regular Emerald,477,1,0.0020964360587002098,1,100.0
7,Hero Shield,477,1,0.0020964360587002098,1,100.0
7,Crow,477,1,0.0020964360587002098,1,100.0
7,Cupcake Goobert,477,1,0.0020964360587002098,1,100.0
7,Bunch of Coins,477,1,0.0020964360587002098,1,100.0
7,Jimbo,477,1,0.0020964360587002098,1,100.0
7,Spell Scroll: Ice Block,477,1,0.0020964360587002098,1,100.0
7,Thornbloom,477,1,0.0020964360587002098,1,100.0
7,Darksaber,477,1,0.0020964360587002098,1,100.0
7,Light Goobert,477,1,0.0020964360587002098,1,100.0
7,Gingerbread Jerry,477,1,0.0020964360587002098,1,100.0
7,Artifact Stone: Cold,477,1,0.0020964360587002098,1,100.0
7,Regular Sapphire,477,1,0.0020964360587002098,1,100.0
7,White Lily Collar,477,1,0.0020964360587002098,1,100.0
7,Tusk Poker,477,1,0.0020964360587002098,1,100.0
7,Perfect Amethyst,477,1,0.0020964360587002098,1,100.0
7,Red Orchid Collar,477,1,0.0020964360587002098,1,100.0
7,Ruby Chonk,477,1,0.0020964360587002098,1,100.0
7,Snowcake,477,1,0.0020964360587002098,1,100.0
7,Broccoli,477,1,0.0020964360587002098,1,100.0
7,Darkest Lotus,477,1,0.0020964360587002098,1,100.0
7,Snowmaster,477,1,0.0020964360587002098,1,100.0
7,Belladonna's Shade,477,1,0.0020964360587002098,1,100.0
7,Amethyst Whelp,477,1,0.0020964360587002098,1,100.0
7,Hawk Rune,477,1,0.0020964360587002098,1,100.0
7,Ice Dragon,477,1,0.0020964360587002098,1,100.0
7,Molten Dagger,477,1,0.0020964360587002098,1,100.0
7,Magic Badge,477,1,0.0020964360587002098,1,100.0
7,Moon Armor,477,1,0.0020964360587002098,1,100.0
7,Armored Wisdom Puppy,477,1,0.0020964360587002098,0,0.0
7,Spell Scroll: Dark Frenzy,477,1,0.0020964360587002098,0,0.0
7,Axe,477,1,0.0020964360587002098,0,0.0
8,Leather Bag,477,477,1.0,446,93.50104821802935
8,Fanny Pack,477,452,0.9475890985324947,422,93.36283185840708
8,Piggybank,477,303,0.6352201257861635,279,92.07920792079209
8,Stamina Sack,477,261,0.5471698113207547,245,93.86973180076629
8,Relic Case,477,254,0.5324947589098532,240,94.48818897637796
8,Storage Coffin,477,221,0.46331236897274636,204,92.3076923076923
8,Banana,477,209,0.4381551362683438,199,95.21531100478468
8,Potion Belt,477,184,0.3857442348008386,168,91.30434782608695
8,Deck of Cards,477,183,0.3836477987421384,174,95.08196721311475
8,Box of Riches,477,168,0.3522012578616352,155,92.26190476190477
8,Cursed Dagger,477,148,0.31027253668763105,138,93.24324324324324
8,Garlic,477,146,0.3060796645702306,132,90.41095890410958
8,Corrupted Crystal,477,146,0.3060796645702306,132,90.41095890410958
8,Shelly,477,134,0.2809224318658281,127,94.77611940298507
8,Blueberries,477,124,0.259958071278826,119,95.96774193548387
8,Fly Agaric,477,124,0.259958071278826,116,93.54838709677419
8,Chipped Amethyst,477,118,0.24737945492662475,111,94.0677966101695
8,Customer Card,477,118,0.24737945492662475,109,92.37288135593221
8,Healing Herbs,477,116,0.2431865828092243,109,93.96551724137932
8,Health Potion,477,112,0.2348008385744235,103,91.96428571428571
8,Strong Health Potion,477,112,0.2348008385744235,102,91.07142857142857
8,Protective Purse,477,107,0.22431865828092243,101,94.39252336448598
8,Nocturnal Lock Lifter,477,97,0.20335429769392033,93,95.87628865979381
8,Mr. Struggles,477,95,0.19916142557651992,90,94.73684210526315
8,Oil Lamp,477,92,0.1928721174004193,89,96.73913043478261
8,Gloves of Haste,477,85,0.17819706498951782,80,94.11764705882352
8,Shiny Shell,477,85,0.17819706498951782,80,94.11764705882352
8,Cap of Resilience,477,85,0.17819706498951782,76,89.41176470588236
8,The Lovers,477,83,0.1740041928721174,78,93.97590361445783
8,Burning Coal,477,82,0.1719077568134172,78,95.1219512195122
8,Snake,477,82,0.1719077568134172,76,92.6829268292683
8,Smelly Wall,477,82,0.1719077568134172,70,85.36585365853658
8,Toad,477,80,0.16771488469601678,76,95.0
8,Chipped Topaz,477,74,0.15513626834381553,69,93.24324324324324
8,Poison Spear,477,73,0.1530398322851153,68,93.15068493150685
8,Pocket Sand,477,72,0.1509433962264151,67,93.05555555555556
8,Chipped Emerald,477,70,0.14675052410901468,65,92.85714285714286
8,Leather Armor,477,67,0.14046121593291405,59,88.05970149253731
8,Spiked Shield,477,66,0.13836477987421383,64,96.96969696969697
8,Blood Amulet,477,64,0.13417190775681342,61,95.3125
8,Ruby Egg,477,64,0.13417190775681342,59,92.1875
8,Death Scythe,477,64,0.13417190775681342,59,92.1875
8,Ace of Spades,477,62,0.129979035639413,59,95.16129032258065
8,Bloodthorne,477,58,0.12159329140461216,56,96.55172413793103
8,Reverse!,477,58,0.12159329140461216,54,93.10344827586206
8,Stone Skin Potion,477,58,0.12159329140461216,50,86.20689655172413
8,Star of Courage,477,57,0.11949685534591195,56,98.24561403508771
8,Sir Sand,477,56,0.11740041928721175,54,96.42857142857143
8,Lump of Coal,477,56,0.11740041928721175,52,92.85714285714286
8,Goobert,477,55,0.11530398322851153,51,92.72727272727272
8,Amulet of the Wild,477,53,0.1111111111111111,49,92.45283018867924
8,Pestilence Flask,477,53,0.1111111111111111,46,86.79245283018868
8,Piggy Pinata,477,52,0.1090146750524109,48,92.3076923076923
8,Chipped Ruby,477,51,0.1069182389937107,50,98.0392156862745
8,Hungry Blade,477,51,0.1069182389937107,48,94.11764705882352
8,Cauldron,477,51,0.1069182389937107,45,88.23529411764706
8,Leather Boots,477,49,0.10272536687631027,47,95.91836734693877
8,Stone Armor,477,49,0.10272536687631027,44,89.79591836734694
8,Mrs. Struggles,477,48,0.10062893081761007,46,95.83333333333334
8,Amulet of Alchemy,477,48,0.10062893081761007,45,93.75
8,Amulet of Steel,477,45,0.09433962264150944,43,95.55555555555556
8,Jynx torquilla,477,45,0.09433962264150944,42,93.33333333333333
8,Holy Armor,477,45,0.09433962264150944,40,88.88888888888889
8,Fancy Fencing Rapier,477,44,0.09224318658280922,40,90.9090909090909
8,Amulet of Darkness,477,43,0.09014675052410902,42,97.67441860465115
8,Amulet of Life,477,41,0.0859538784067086,41,100.0
8,Holo Fire Lizard,477,41,0.0859538784067086,39,95.1219512195122
8,Stone,477,40,0.08385744234800839,38,95.0
8,Mana Orb,477,39,0.08176100628930817,36,92.3076923076923
8,Bag of Stones,477,38,0.07966457023060797,38,100.0
8,Blood Manipulation,477,38,0.07966457023060797,36,94.73684210526315
8,Snowball,477,37,0.07756813417190776,34,91.8918918918919
8,Hammer,477,34,0.07127882599580712,33,97.05882352941177
8,Snow Stick,477,34,0.07127882599580712,32,94.11764705882352
8,Shovel,477,34,0.07127882599580712,31,91.17647058823529
8,Platinum Customer Card,477,33,0.06918238993710692,33,100.0
8,It’s Slime Time!,477,33,0.06918238993710692,30,90.9090909090909
8,Goobling,477,32,0.06708595387840671,29,90.625
8,Cap of Discomfort,477,31,0.0649895178197065,30,96.7741935483871
8,False Life,477,31,0.0649895178197065,30,96.7741935483871
8,White-Eyes Blue Dragon,477,31,0.0649895178197065,29,93.54838709677419
8,Poison Dagger,477,31,0.0649895178197065,29,93.54838709677419
8,Shell Totem,477,30,0.06289308176100629,30,100.0
8,Strong Pestilence Flask,477,28,0.05870020964360587,24,85.71428571428571
8,Dagger,477,27,0.05660377358490566,27,100.0
8,Leaf Badge,477,27,0.05660377358490566,27,100.0
8,Flute,477,27,0.05660377358490566,26,96.29629629629629
8,Ruby Whelp,477,27,0.05660377358490566,26,96.29629629629629
8,Amulet of Energy,477,26,0.05450733752620545,26,100.0
8,Chipped Sapphire,477,26,0.05450733752620545,25,96.15384615384616
8,Mana Potion,477,26,0.05450733752620545,23,88.46153846153845
8,Demonic Flask,477,26,0.05450733752620545,23,88.46153846153845
8,Thorn Whip,477,25,0.05241090146750524,23,92.0
8,Flawed Topaz,477,25,0.05241090146750524,23,92.0
8,Broom,477,23,0.04821802935010482,23,100.0
8,Flame,477,23,0.04821802935010482,22,95.65217391304348
8,Corrupted Armor,477,23,0.04821802935010482,22,95.65217391304348
8,The Fool,477,23,0.04821802935010482,22,95.65217391304348
8,Flame Badge,477,22,0.04612159329140461,22,100.0
8,Amulet of Feasting,477,22,0.04612159329140461,21,95.45454545454545
8,Heavy Drinking,477,22,0.04612159329140461,20,90.9090909090909
8,Vampiric Potion,477,21,0.0440251572327044,21,100.0
8,Miss Fortune,477,21,0.0440251572327044,21,100.0
8,Puzzle Badge,477,21,0.0440251572327044,21,100.0
8,Flawed Amethyst,477,21,0.0440251572327044,21,100.0
8,Heroic Potion,477,21,0.0440251572327044,20,95.23809523809523
8,Shield of Valor,477,21,0.0440251572327044,20,95.23809523809523
8,Pineapple,477,20,0.041928721174004195,20,100.0
8,Investment Opportunity,477,19,0.039832285115303984,17,89.47368421052632
8,Knife to Meet You,477,17,0.03563941299790356,17,100.0
8,Power of the Moon,477,17,0.03563941299790356,17,100.0
8,Uniquely Unique,477,17,0.03563941299790356,17,100.0
8,Claws of Attack,477,17,0.03563941299790356,17,100.0
8,Flawed Ruby,477,16,0.033542976939203356,16,100.0
8,Strong Heroic Potion,477,16,0.033542976939203356,16,100.0
8,Heart of the Cards,477,16,0.033542976939203356,14,87.5
8,Stone Badge,477,16,0.033542976939203356,14,87.5
8,Holdall,477,15,0.031446540880503145,15,100.0
8,Magic Staff,477,15,0.031446540880503145,15,100.0
8,Prismatic Orb,477,15,0.031446540880503145,15,100.0
8,Bloody Dagger,477,15,0.031446540880503145,15,100.0
8,Vampiric Armor,477,15,0.031446540880503145,15,100.0
8,Whetstone,477,15,0.031446540880503145,13,86.66666666666667
8,Maneki-neko,477,14,0.029350104821802937,13,92.85714285714286
8,Shepherd’s Crook,477,14,0.029350104821802937,13,92.85714285714286
8,Lightsaber,477,14,0.029350104821802937,12,85.71428571428571
8,Flawed Emerald,477,14,0.029350104821802937,11,78.57142857142857
8,Glowing Crown,477,13,0.027253668763102725,12,92.3076923076923
8,Unstable Recombobulator,477,13,0.027253668763102725,11,84.61538461538461
8,Amulet of Fortune,477,13,0.027253668763102725,9,69.23076923076923
8,Thornburst,477,12,0.025157232704402517,12,100.0
8,Katana,477,12,0.025157232704402517,12,100.0
8,Acorn Collar,477,12,0.025157232704402517,12,100.0
8,Poison Frog,477,11,0.023060796645702306,11,100.0
8,Spicy Banana,477,11,0.023060796645702306,11,100.0
8,Just Stats,477,11,0.023060796645702306,11,100.0
8,Puzzlebag of Love,477,11,0.023060796645702306,11,100.0
8,No Rush Please,477,11,0.023060796645702306,11,100.0
8,Ice Armor,477,10,0.020964360587002098,10,100.0
8,Pandamonium,477,10,0.020964360587002098,10,100.0
8,Stable Recombobulator,477,10,0.020964360587002098,10,100.0
8,Turbo-Shelly,477,10,0.020964360587002098,10,100.0
8,Poison Goobert,477,10,0.020964360587002098,10,100.0
8,Ripsaw Blade,477,10,0.020964360587002098,10,100.0
8,Box of Prosperity,477,10,0.020964360587002098,10,100.0
8,Carrot,477,10,0.020964360587002098,10,100.0
8,Magic Torch,477,10,0.020964360587002098,9,90.0
8,Manathirst,477,10,0.020964360587002098,9,90.0
8,Divine Potion,477,10,0.020964360587002098,7,70.0
8,Vampiric Gloves,477,9,0.018867924528301886,9,100.0
8,Girl Power,477,9,0.018867924528301886,9,100.0
8,Serpent Staff,477,9,0.018867924528301886,8,88.88888888888889
8,Cheese,477,9,0.018867924528301886,8,88.88888888888889
8,Regular Amethyst,477,9,0.018867924528301886,8,88.88888888888889
8,Rainbow Badge,477,9,0.018867924528301886,8,88.88888888888889
8,Spear,477,9,0.018867924528301886,7,77.77777777777779
8,Present,477,8,0.016771488469601678,8,100.0
8,Superspacious,477,8,0.016771488469601678,8,100.0
8,Doom Cap,477,8,0.016771488469601678,8,100.0
8,Echoing Battlecry,477,8,0.016771488469601678,8,100.0
8,Chili Pepper,477,8,0.016771488469601678,8,100.0
8,Wolf Badge,477,8,0.016771488469601678,7,87.5
8,Flawed Sapphire,477,8,0.016771488469601678,7,87.5
8,Mana Mastery,477,8,0.016771488469601678,6,75.0
8,Fanfare,477,7,0.014675052410901468,7,100.0
8,Blood Harvester,477,7,0.014675052410901468,7,100.0
8,Eggscalibur,477,7,0.014675052410901468,7,100.0
8,Wolpertinger,477,7,0.014675052410901468,7,100.0
8,Puzzlebag of Ruin,477,7,0.014675052410901468,7,100.0
8,Moon Shield,477,7,0.014675052410901468,7,100.0
8,Dig Deeper,477,7,0.014675052410901468,7,100.0
8,Wooden Buckler,477,7,0.014675052410901468,6,85.71428571428571
8,Blood Goobert,477,7,0.014675052410901468,6,85.71428571428571
8,Stone Shoes,477,7,0.014675052410901468,6,85.71428571428571
8,Mushroom Farm,477,6,0.012578616352201259,6,100.0
8,Hero Longsword,477,6,0.012578616352201259,6,100.0
8,Puzzlebag of Improvement,477,6,0.012578616352201259,6,100.0
8,Gloves of Power,477,6,0.012578616352201259,6,100.0
8,Cubert,477,6,0.012578616352201259,6,100.0
8,Burning Torch,477,6,0.012578616352201259,6,100.0
8,Light Goobert,477,6,0.012578616352201259,6,100.0
8,Stoned,477,6,0.012578616352201259,6,100.0
8,Falcon Blade,477,6,0.012578616352201259,6,100.0
8,Cthulhu,477,6,0.012578616352201259,6,100.0
8,Stone Helm,477,6,0.012578616352201259,6,100.0
8,Twine,477,6,0.012578616352201259,4,66.66666666666666
8,Regular Sapphire,477,5,0.010482180293501049,5,100.0
8,King Crown,477,5,0.010482180293501049,5,100.0
8,Forging Hammer,477,5,0.010482180293501049,5,100.0
8,Walrus Tusk,477,5,0.010482180293501049,5,100.0
8,Regular Emerald,477,5,0.010482180293501049,5,100.0
8,Jimbo,477,5,0.010482180293501049,5,100.0
8,Frostbite,477,5,0.010482180293501049,5,100.0
8,Ice Dragon,477,5,0.010482180293501049,5,100.0
8,Wooden Sword,477,5,0.010482180293501049,5,100.0
8,Regular Ruby,477,5,0.010482180293501049,5,100.0
8,Badger Spirit Companion,477,5,0.010482180293501049,4,80.0
8,Hero Sword,477,5,0.010482180293501049,4,80.0
8,Spectral Dagger,477,4,0.008385744234800839,4,100.0
8,Shielded,477,4,0.008385744234800839,4,100.0
8,Artifact Stone: Death,477,4,0.008385744234800839,4,100.0
8,Enchanted Weapons,477,4,0.008385744234800839,4,100.0
8,Lucky Clover,477,4,0.008385744234800839,4,100.0
8,Pan,477,4,0.008385744234800839,4,100.0
8,Paradise Birb,477,4,0.008385744234800839,4,100.0
8,Flawless Amethyst,477,4,0.008385744234800839,4,100.0
8,Frozen Buckler,477,4,0.008385744234800839,4,100.0
8,Dancing Dragon,477,4,0.008385744234800839,4,100.0
8,Twine Badge,477,4,0.008385744234800839,4,100.0
8,Ruby Chonk,477,4,0.008385744234800839,4,100.0
8,Heart Container,477,4,0.008385744234800839,3,75.0
8,Staff of Unhealing,477,3,0.006289308176100629,3,100.0
8,Artifact Stone: Heat,477,3,0.006289308176100629,3,100.0
8,Smithing For Dummies,477,3,0.006289308176100629,3,100.0
8,Cat Spirit Companion,477,3,0.006289308176100629,3,100.0
8,Torch,477,3,0.006289308176100629,3,100.0
8,Unsettling Presence,477,3,0.006289308176100629,3,100.0
8,Lucky Piggy,477,3,0.006289308176100629,3,100.0
8,Strong Demonic Flask,477,3,0.006289308176100629,3,100.0
8,Artifact Stone: Cold,477,3,0.006289308176100629,3,100.0
8,Gingerbread Jerry,477,3,0.006289308176100629,3,100.0
8,Tim,477,3,0.006289308176100629,3,100.0
8,Piggy of Riches,477,3,0.006289308176100629,3,100.0
8,King Goobert,477,3,0.006289308176100629,3,100.0
8,Fortuna's Kiss,477,3,0.006289308176100629,2,66.66666666666666
8,Prismatic Sword,477,3,0.006289308176100629,1,33.33333333333333
8,Staff of Fire,477,2,0.0041928721174004195,2,100.0
8,Armored Wisdom Puppy,477,2,0.0041928721174004195,2,100.0
8,Winged Boots,477,2,0.0041928721174004195,2,100.0
8,Strong Divine Potion,477,2,0.0041928721174004195,2,100.0
8,Red Orchid Collar,477,2,0.0041928721174004195,2,100.0
8,Thornbloom,477,2,0.0041928721174004195,2,100.0
8,Double Rainbow,477,2,0.0041928721174004195,2,100.0
8,Wand of Equilibrium,477,2,0.0041928721174004195,2,100.0
8,Dragon Claws,477,2,0.0041928721174004195,2,100.0
8,Darkest Lotus,477,2,0.0041928721174004195,2,100.0
8,Steel Goobert,477,2,0.0041928721174004195,2,100.0
8,Strong Vampiric Potion,477,2,0.0041928721174004195,2,100.0
8,Moon Armor,477,2,0.0041928721174004195,2,100.0
8,Regular Topaz,477,2,0.0041928721174004195,2,100.0
8,Pumpkin,477,2,0.0041928721174004195,2,100.0
